variable,country,essround,non_neutrality,avg_deviation_from_neutrality,dispersion,moderate_divergence,moderate_group_consensus,moderate_size_parity
imbgeco,Cyprus,2010,0.8038932334262952,0.5953252872563722,0.2516110532959665,0.4529577556328537,0.6488218358498359,0.2169226303835756
imbgeco,Cyprus,2012,0.8526008386344309,0.6623875295222017,0.25531499947930936,0.466818425889033,0.6192397069545923,0.1489409055847343
imbgeco,Cyprus,2014,NA,NA,NA,NA,NA,NA
imbgeco,Cyprus,2016,NA,NA,NA,NA,NA,NA
imbgeco,Cyprus,2018,0.7167393148104775,0.5349526676030101,0.2760577458549502,0.4071226826415851,0.6834445542289133,0.0978982496277156
imbgeco,Cyprus,2020,0.7386786817807242,0.5048547389083224,0.31556434812416057,0.40040525082726985,0.6994301422250011,0.13020764172945265
imbgeco,Cyprus,2022,0.7897156505695617,0.5732727525088316,0.2958441193250733,0.3814488114053191,0.7222117615593358,0.09924864293787831
imbgeco,Estonia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Estonia,2008,0.7277122512055612,0.40616717649510053,0.295652050645079,0.41107258760185206,0.6471997915205856,0.18472791638481045
imbgeco,Estonia,2010,0.7167700486525476,0.404669744271955,0.2852883808484978,0.40315041325174017,0.7362974591176638,0.09999775013431447
imbgeco,Estonia,2012,0.7157651386458317,0.34729125196687466,0.30863270707681795,0.4104269703344632,0.7322552219124494,0.23222580982521215
imbgeco,Estonia,2014,0.6981999952743828,0.34853071485765,0.310472392946949,0.418053968242714,0.7007210812237791,0.2579642171568024
imbgeco,Estonia,2016,0.7220161770350912,0.3919926455609802,0.3176206150515275,0.43409358801507025,0.6811896327224547,0.2669893138441841
imbgeco,Estonia,2018,0.7386777278320407,0.35146424676593535,0.3205432010184974,0.4129972025278923,0.6992101434700702,0.26817546449710505
imbgeco,Estonia,2020,0.7314373926058048,0.2728878536205822,0.33981644059861943,0.43438826731674407,0.6495308602736298,0.2595265552501618
imbgeco,Estonia,2022,NA,NA,NA,NA,NA,NA
imbgeco,Croatia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Croatia,2008,0.7453521358341297,0.2710583452368633,0.3738356178492726,0.4397924454324647,0.6747463320881867,0.1576281437673969
imbgeco,Croatia,2010,0.726462243274727,0.23968643515657898,0.35538978592880793,0.42095265748365573,0.6783364645195802,0.1699606288960032
imbgeco,Croatia,2012,NA,NA,NA,NA,NA,NA
imbgeco,Croatia,2014,NA,NA,NA,NA,NA,NA
imbgeco,Croatia,2016,NA,NA,NA,NA,NA,NA
imbgeco,Croatia,2018,0.7897103445351333,0.18860342610469782,0.40872287712024297,0.4315168679537646,0.6901220826078249,0.3215524917078825
imbgeco,Croatia,2020,0.7622224912258588,0.14556420376146928,0.42046917292499314,0.43225285124771545,0.6419421672635213,0.25751346821309745
imbgeco,Croatia,2022,0.7787073624915667,0.15927445150156122,0.3852041713246757,0.42248677729123696,0.6985564930126635,0.28013365965499304
imbgeco,Latvia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Latvia,2008,0.7997819702703697,0.35770083657927376,0.34669531183146607,0.4402441889644923,0.6304783983717076,0.1843340613367578
imbgeco,Latvia,2010,NA,NA,NA,NA,NA,NA
imbgeco,Latvia,2012,NA,NA,NA,NA,NA,NA
imbgeco,Latvia,2014,NA,NA,NA,NA,NA,NA
imbgeco,Latvia,2016,NA,NA,NA,NA,NA,NA
imbgeco,Latvia,2018,0.7879927669794033,0.1521200586211375,0.3750254133362108,0.42141839327190617,0.7535101253573215,0.1396800661768489
imbgeco,Latvia,2020,0.7075109310779234,0.16665868356816527,0.354328635705341,0.44291129776646826,0.6851682211030284,0.1976342320975713
imbgeco,Latvia,2022,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2002,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2008,0.7730411291572021,0.02598470850717849,0.4003402083949391,0.4504337434855574,0.5841590464219613,0.3792051414430163
imbgeco,Romania,2010,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2012,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2014,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2016,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2018,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2020,NA,NA,NA,NA,NA,NA
imbgeco,Romania,2022,NA,NA,NA,NA,NA,NA
imbgeco,Russia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Russia,2008,0.7645871309677513,0.1870703409039358,0.41213904301449855,0.42869460280415556,0.6879947117392649,0.1425970310287624
imbgeco,Russia,2010,0.7664715813629166,0.21196294657318493,0.39538811684306985,0.42650748397443916,0.6779744997042194,0.12151196464840029
imbgeco,Russia,2012,0.7927418960170558,0.24260444295079592,0.40132337506283683,0.4243722013478328,0.6335102651992165,0.12136343895481569
imbgeco,Russia,2014,NA,NA,NA,NA,NA,NA
imbgeco,Russia,2016,0.7756239192893131,0.2623664933897197,0.3892768770168017,0.4158675439252886,0.6637480348887026,0.07816522968053476
imbgeco,Russia,2018,NA,NA,NA,NA,NA,NA
imbgeco,Russia,2020,NA,NA,NA,NA,NA,NA
imbgeco,Russia,2022,NA,NA,NA,NA,NA,NA
imbgeco,Slovakia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Slovakia,2008,0.7212830901767084,0.23076232741504432,0.31881392547579873,0.43334629957118775,0.6106478594616058,0.19834667722603028
imbgeco,Slovakia,2010,0.7304444031648656,0.2511084853607389,0.341878119695125,0.43158489592221605,0.6680592407017206,0.0994307147003065
imbgeco,Slovakia,2012,0.7557125320062331,0.2970533807433779,0.35545881522124434,0.4235258134371946,0.6396185067833176,0.12045110164272847
imbgeco,Slovakia,2014,NA,NA,NA,NA,NA,NA
imbgeco,Slovakia,2016,NA,NA,NA,NA,NA,NA
imbgeco,Slovakia,2018,0.8112645922403475,0.32411727898584775,0.3736734525153772,0.4330509218463702,0.6792343388807391,0.11097496231437433
imbgeco,Slovakia,2020,0.8010496548953754,0.3006861739193233,0.4219756360369421,0.43752297425423486,0.6869780864338655,0.097113090189499
imbgeco,Slovakia,2022,0.8460613065867755,0.3140546291040422,0.431925734799193,0.44608818490176605,0.690721495682469,0.14629400642723722
imbgeco,Turkey,2002,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2008,0.8236894217433254,0.302684027845995,0.47916231205983223,0.46761746123263354,0.6344223251269958,0.277269633588354
imbgeco,Turkey,2010,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2012,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2014,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2016,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2018,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2020,NA,NA,NA,NA,NA,NA
imbgeco,Turkey,2022,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2002,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2008,0.7557152683061633,0.13162356427397714,0.4231306375777183,0.4494140506466061,0.6330470204865233,0.22174983187835454
imbgeco,Ukraine,2010,0.7507977023278487,0.13161033200019806,0.4091392519426153,0.4260363704709608,0.6305611750342381,0.20274979199808668
imbgeco,Ukraine,2012,0.7531260180002737,0.0788662039666285,0.4064894138175945,0.43440813628161595,0.6372934071703298,0.2545673013934454
imbgeco,Ukraine,2014,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2016,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2018,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2020,NA,NA,NA,NA,NA,NA
imbgeco,Ukraine,2022,NA,NA,NA,NA,NA,NA
imbgeco,Lithuania,2002,NA,NA,NA,NA,NA,NA
imbgeco,Lithuania,2008,NA,NA,NA,NA,NA,NA
imbgeco,Lithuania,2010,0.7233950806398008,0.2243959495330742,0.3581104764844701,0.45802461319791743,0.6232962427321092,0.2746727697792495
imbgeco,Lithuania,2012,0.7677238502393874,0.1580528170955523,0.33364956582919514,0.4221855186344664,0.6298409575034287,0.2931322394570236
imbgeco,Lithuania,2014,0.750745305264418,0.16413444701879368,0.3181278690832016,0.4047511935879728,0.7170661761147709,0.19069918691980386
imbgeco,Lithuania,2016,0.7698660131906211,0.1893643186338938,0.3318536344970673,0.39946560380793833,0.7010140477968896,0.23955557053745788
imbgeco,Lithuania,2018,0.7711392199538054,0.14921145410352973,0.367535214893009,0.43091337960631915,0.5939329563548682,0.2838691459119606
imbgeco,Lithuania,2020,0.7791458892986669,0.16610284607091474,0.38389729577216997,0.4409543588009506,0.6636075534044694,0.32595615100072656
imbgeco,Lithuania,2022,0.7944251509327043,0.09960396698413376,0.3706081409765223,0.44038592341503713,0.6308298550221203,0.24604562862760695
imbgeco,Albania,2002,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2008,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2010,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2012,0.8258085378347546,0.1529764092104287,0.46605013129750683,0.4828950663741246,0.6205615957927029,0.5857222318148714
imbgeco,Albania,2014,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2016,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2018,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2020,NA,NA,NA,NA,NA,NA
imbgeco,Albania,2022,NA,NA,NA,NA,NA,NA
imbgeco,Iceland,2002,NA,NA,NA,NA,NA,NA
imbgeco,Iceland,2008,NA,NA,NA,NA,NA,NA
imbgeco,Iceland,2010,NA,NA,NA,NA,NA,NA
imbgeco,Iceland,2012,0.7481441626040399,0.6528476256650739,0.25088475538691535,0.4149921258739154,0.7311824022481657,0.07010643477960293
imbgeco,Iceland,2014,NA,NA,NA,NA,NA,NA
imbgeco,Iceland,2016,0.7963489815340912,0.5735431022799493,0.29448477428900727,0.4489238220910825,0.6767818785056452,0.08692877269609676
imbgeco,Iceland,2018,0.8174891274663572,0.5406533965573975,0.3098860165079755,0.4272617584489461,0.6997468023367666,0.029611426280373155
imbgeco,Iceland,2020,0.8150679983983259,0.5121976639973966,0.32314315903761215,NA,NA,NA
imbgeco,Iceland,2022,0.8481963390686524,0.5187075058393349,0.3175817259752862,0.44017713719415,0.7129448892396419,0.08344347642720111
imbgeco,Kosovo,2002,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2008,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2010,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2012,0.8562207597310545,0.41272312316199156,0.38638610586393696,0.48520888228925935,0.5742822179354532,0.4597272685923505
imbgeco,Kosovo,2014,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2016,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2018,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2020,NA,NA,NA,NA,NA,NA
imbgeco,Kosovo,2022,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2002,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2008,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2010,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2012,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2014,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2016,NA,NA,NA,NA,NA,NA
imbgeco,Montenegro,2018,0.7754536495930578,0.6080154326133388,0.2706443248758161,0.3978032026129149,0.6994669312980559,0.17573845554525258
imbgeco,Montenegro,2020,0.7965153788578911,0.5935955968566765,0.2853503524395376,0.4000994090603664,0.7252771336485527,0.22757464088995102
imbgeco,Montenegro,2022,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2002,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2008,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2010,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2012,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2014,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2016,NA,NA,NA,NA,NA,NA
imbgeco,Serbia,2018,0.74148641337814,0.267220589396895,0.4526515118696541,0.42674510527489107,0.6887854521086129,0.10921786980227201
imbgeco,Serbia,2020,0.6971533913956844,0.18335425345295686,0.43822089563394145,0.4283092289271432,0.6835231324614175,0.1918230672521011
imbgeco,Serbia,2022,0.7496633406776143,0.1644800810835733,0.44542470383845423,0.45653099905077926,0.635351787819099,0.40518588976720005
imbgeco,North Macedonia,2002,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2008,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2010,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2012,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2014,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2016,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2018,NA,NA,NA,NA,NA,NA
imbgeco,North Macedonia,2020,0.8094218080708186,0.44641522131704936,0.384876486032756,0.4286469112625521,0.6408398560845643,0.1965392236954958
imbgeco,North Macedonia,2022,NA,NA,NA,NA,NA,NA
imueclt,Austria,2002,0.7401506239033191,0.04478421014461063,0.34227893618688765,0.42858462482588333,0.6832180460216528,0.16999590828228384
imueclt,Austria,2008,NA,NA,NA,NA,NA,NA
imueclt,Austria,2010,NA,NA,NA,NA,NA,NA
imueclt,Austria,2012,NA,NA,NA,NA,NA,NA
imueclt,Austria,2014,0.7780379714255621,0.0596224877884616,0.39192721056710855,0.42617449049293665,0.7077859200038465,0.32045886335293666
imueclt,Austria,2016,0.7905292925310632,0.13213328879868236,0.40393744057436676,0.43010128128225794,0.6529738167977368,0.2831820054057985
imueclt,Austria,2018,0.8210242576591595,0.03700203474555437,0.4073407163207019,0.4512278389866173,0.6272151956157439,0.49610788278446477
imueclt,Austria,2020,0.7809138969706468,0.10357489219022149,0.4320619021412091,0.45264154476068214,0.6393610479540865,0.33916776861510267
imueclt,Austria,2022,0.7456138760922953,0.024773722676581757,0.3773054047831581,0.4401781542728612,0.6019208957080695,0.42150324841467374
imueclt,Belgium,2002,0.7886231931019496,0.08031176480318702,0.3464265161980705,0.43097631319481877,0.6850671307664207,0.14081436148437493
imueclt,Belgium,2008,0.7999649509939588,0.08332771694447168,0.3415917351104095,0.42175379695810006,0.7084672978072004,0.13239704162041616
imueclt,Belgium,2010,0.8021293228105046,0.03559819730789613,0.3422802344085367,0.4213626658185584,0.7058775348665708,0.12699762286754526
imueclt,Belgium,2012,0.812866273285086,0.07603978355910801,0.3520759349386027,0.4273061179117537,0.7059432442461,0.13823241142902865
imueclt,Belgium,2014,0.8150974573136978,0.06952242489846405,0.3566359688606706,0.4280957146995757,0.6889769216066122,0.16875065762839536
imueclt,Belgium,2016,0.8267694745883913,0.11103187094189232,0.3532571700333904,0.4186219922956255,0.7017134819281239,0.13566108123327741
imueclt,Belgium,2018,0.8309903255774291,0.1415193699761872,0.34953319067953753,0.4332882257931727,0.7109743583120518,0.13202658393643246
imueclt,Belgium,2020,0.8189709434361337,0.1908843113482485,0.34718695746338757,0.4303194131330095,0.6852835018565369,0.07707825746428705
imueclt,Belgium,2022,0.8366790938077018,0.15954586984194885,0.35482412278399844,0.43258132982429115,0.6935831627747469,0.14023889291668182
imueclt,Switzerland,2002,0.823937748478794,0.13806557463122396,0.354822754567303,0.4433796032990186,0.7176247636981778,0.09838795729331437
imueclt,Switzerland,2008,0.8361243447725313,0.13805120523734046,0.35926626894809827,0.43512614877097217,0.7156750331948547,0.09294285110712645
imueclt,Switzerland,2010,0.8065828409290823,0.10606446603898156,0.35097682934459573,0.4241991712755921,0.7285481769826732,0.09735635988271518
imueclt,Switzerland,2012,0.8226493445771561,0.12628230333298127,0.3482976064057853,0.42424407448425383,0.6762589563292931,0.10113124487457405
imueclt,Switzerland,2014,0.8131103571706042,0.11725166866179873,0.36786732041944664,0.43633247375516016,0.6925452546787024,0.1593989177366774
imueclt,Switzerland,2016,0.8262977302803924,0.1294194237061717,0.3595793940430507,0.4337852998591357,0.7132563920904655,0.11211696372408533
imueclt,Switzerland,2018,0.8360325078019213,0.15048790620161479,0.34888553389298127,0.4317746055630126,0.6973545922237618,0.14959668818478644
imueclt,Switzerland,2020,0.8257482962983628,0.21315931100105506,0.33667197588098463,0.4339746868614155,0.6823866806594374,0.11272817978919981
imueclt,Switzerland,2022,0.8475184764699377,0.18592833305061376,0.3584161708285007,0.4428724596919515,0.7036171852007735,0.09327973814005665
imueclt,Czechia,2002,0.7103427183128961,0.14276476180732375,0.3401652537806518,0.4136538733945063,0.6669581923182513,0.15127024431298733
imueclt,Czechia,2008,0.7521454836155377,0.1592384352016655,0.35450574806039226,0.428674230789503,0.6826324114758258,0.21020268815839452
imueclt,Czechia,2010,0.7663729549680324,0.23119341991792997,0.3446024633746884,0.4248247229974119,0.661642680305917,0.11598440824957666
imueclt,Czechia,2012,0.7534226772828027,0.20937279757779825,0.3531988447436268,0.4093928939372976,0.6788944221198111,0.1223119506035259
imueclt,Czechia,2014,0.75479283493697,0.2702215160945722,0.3251041875986574,0.38907538623537663,0.6908557448433685,0.06017226853840627
imueclt,Czechia,2016,0.8112452714258034,0.331518500701008,0.3509347969638801,0.4034727175201642,0.6804761904273042,0.05738334418308311
imueclt,Czechia,2018,0.812281072576462,0.3133639384321275,0.34972990032954776,0.40387661701062294,0.6751706340340157,0.07132548391911936
imueclt,Czechia,2020,0.7853927637453898,0.27768834783527147,0.41254012380787763,0.42310705076853367,0.6567643843740875,0.1486510489087145
imueclt,Czechia,2022,NA,NA,NA,NA,NA,NA
imueclt,Germany,2002,0.7607934636858963,0.22145899875143035,0.3672123125676335,0.4341280423918181,0.679412158394648,0.07195521851732503
imueclt,Germany,2008,0.7986857046468734,0.19119322964272847,0.39163000805775444,0.44424408075862004,0.7002417291838721,0.18234015900063077
imueclt,Germany,2010,0.7837960779639661,0.13572686675181098,0.3949746139974921,0.4384245086644345,0.6679493968613388,0.17686872119843233
imueclt,Germany,2012,0.813801673601211,0.23457489304944323,0.38013693513477276,0.42638542551496994,0.6999690122437425,0.08080690831485528
imueclt,Germany,2014,0.8121676272124345,0.2193792465874621,0.387771467893647,0.43856552698923307,0.6868274746121545,0.15799180949697178
imueclt,Germany,2016,0.8131075504101689,0.18174010862026418,0.3978530582192044,0.4375067633238688,0.6640103453653122,0.20289539308569107
imueclt,Germany,2018,0.8287244617105343,0.17048594252411622,0.42006605840763644,0.45761833100639154,0.6274907688776528,0.2694835844568016
imueclt,Germany,2020,0.7704573141164038,0.12337157320501611,0.44389094645192934,0.4540820420812627,0.6609322520131795,0.298177367823256
imueclt,Germany,2022,0.7833879916321105,0.14120900650718424,0.396925911412894,0.4498218753151366,0.6422844070496307,0.28489993037966277
imueclt,Denmark,2002,0.7480057296442324,0.0062192423775945475,0.342125556145761,0.4546627249742461,0.6965662181338689,0.23390768362508296
imueclt,Denmark,2008,0.8068434694995862,0.03707791041771724,0.36375568889730603,0.443555610140756,0.6652567725292831,0.27789387357568346
imueclt,Denmark,2010,0.787601232676653,0.05724945814475522,0.34085187024165997,0.4249096917887121,0.7219299094236251,0.12646496373477367
imueclt,Denmark,2012,0.8227286003072534,0.08877284062469215,0.37585565042014335,0.44348246450652484,0.657745838875645,0.24415142700040976
imueclt,Denmark,2014,0.8051250128467813,0.0013093808216108728,0.36992700615626645,0.45303421122055937,0.6778130155149457,0.3361583309249751
imueclt,Denmark,2016,NA,NA,NA,NA,NA,NA
imueclt,Denmark,2018,0.8195811766079268,0.03579888944367742,0.36897235108229864,0.43516976279801495,0.6944887908484636,0.19724542289400487
imueclt,Denmark,2020,NA,NA,NA,NA,NA,NA
imueclt,Denmark,2022,NA,NA,NA,NA,NA,NA
imueclt,Spain,2002,0.7574211414927394,0.15002828470234686,0.3384832123686077,0.43463533238840646,0.6763519226835859,0.15064697968581692
imueclt,Spain,2008,0.8100195702366009,0.12742619490312618,0.38354975053710394,0.43542514560952184,0.6962914825048934,0.16225614623260753
imueclt,Spain,2010,0.8069074503844271,0.1653620197675279,0.35798237622732326,0.42324024596093646,0.7381087395887105,0.0914723553980045
imueclt,Spain,2012,0.8219948807646882,0.2386138383172643,0.3941708071037748,0.45286847790137713,0.6667914245403306,0.11756550674637738
imueclt,Spain,2014,0.8120746030275559,0.20186317020827538,0.3962927112736976,0.4637843304103747,0.642347557908592,0.232684522807757
imueclt,Spain,2016,0.8293124299707058,0.26384912953181455,0.39608610689000157,0.46272770569040916,0.6506228131954163,0.19499297944326607
imueclt,Spain,2018,0.8289120002300655,0.27426331032967843,0.39813465421162125,0.46597385163070054,0.6674263898250301,0.1857642877769953
imueclt,Spain,2020,0.8052643254521157,0.33926637593192555,0.4518875625932,0.4619396852497465,0.6606022348084106,0.15536513916957015
imueclt,Spain,2022,0.8470425058529919,0.28414008045763256,0.3907240775807107,0.4708054731895992,0.6383925168931112,0.18888563174784695
imueclt,Finland,2002,0.8850711481312037,0.2897343966608199,0.2932814478470566,0.45552020715821073,0.7110374942931627,0.030263109223746337
imueclt,Finland,2008,0.905781689624333,0.2892172268177456,0.30326140698031007,0.4522679176919928,0.6990163816632236,0.04621788219782417
imueclt,Finland,2010,0.8756121261497087,0.2089438030098137,0.30936701179300075,0.4445260054231394,0.7022958370964576,0.05336486873217587
imueclt,Finland,2012,0.8828032604678135,0.2625886782608305,0.29653720766832015,0.4480594696977538,0.6788675839479277,0.03734524754088938
imueclt,Finland,2014,0.8674103356427528,0.2186472330127586,0.32880767434156166,0.44699926780138544,0.6610676181777101,0.060342668241806424
imueclt,Finland,2016,0.8766956050841719,0.23158316586024663,0.3307001340040102,0.46256044021026077,0.6574695252759146,0.09829289949859155
imueclt,Finland,2018,0.8868807782095951,0.2317591251005494,0.3308601987171668,0.4705165192495141,0.6939508189935618,0.09114492707819451
imueclt,Finland,2020,0.9006627737051217,0.29484281361194464,0.3188419164857085,0.4542478390308102,0.7010959407730659,0.06065883508089399
imueclt,Finland,2022,0.8863380864712088,0.28108979430217856,0.33244786148179917,0.46966486951736147,0.6738105617370518,0.07833676604247827
imueclt,France,2002,0.7739963620404323,0.025820910010250133,0.42656051275826184,0.44562261125428404,0.6255409276779625,0.33944082504440515
imueclt,France,2008,0.802209966950566,0.0648840392567454,0.4022516724865652,0.43509475557133953,0.6532994983330478,0.2503160980277731
imueclt,France,2010,0.8022064881726043,0.01702392364329448,0.41630009423374026,0.42945504764809056,0.6283555749769072,0.346459304955138
imueclt,France,2012,0.7974964707768506,0.023268249941069463,0.4294087792841169,0.44378774301211976,0.6252543466162674,0.3151318505360006
imueclt,France,2014,0.8166668210680743,0.04690871829780612,0.4390134380956891,0.4497628486272005,0.6467366050870382,0.35512794774462825
imueclt,France,2016,0.8224638466543569,0.061762529152528604,0.45564808488862385,0.46634945989172705,0.6192282199522423,0.50010307927609
imueclt,France,2018,0.8219469116817807,0.1019473689157005,0.43764705876038756,0.4494869090189182,0.628901437219707,0.25175628446788684
imueclt,France,2020,0.8213981388907794,0.139328130930628,0.4406059870051349,0.4528494904943175,0.6488650674020068,0.1823701783129583
imueclt,France,2022,0.8263277257246116,0.09607631757343356,0.4540538383555468,0.4514890498098515,0.6344670192813874,0.3580420616041956
imueclt,United Kingdom,2002,0.779091189420186,0.026740856752839194,0.37738930078056476,0.4304243187942663,0.667347128378021,0.31361933328666725
imueclt,United Kingdom,2008,0.829255204319446,0.02337416125720644,0.4296588488334743,0.44991871519406246,0.6245699736006994,0.3600568776063147
imueclt,United Kingdom,2010,0.8061210031081498,0.019382906176954862,0.4065711393853135,0.45143039399081886,0.6317266622846021,0.3801428973485054
imueclt,United Kingdom,2012,0.7955711174218236,0.020622766018080264,0.4117804756898342,0.45571378259872813,0.6148442918445438,0.40284696293591843
imueclt,United Kingdom,2014,0.8239474836209874,6.543312625476362e-4,0.43543017303965714,0.4556212642370365,0.6322897347593656,0.452025875208063
imueclt,United Kingdom,2016,0.8108144212619429,0.17009395978824796,0.3989586719385926,0.4447966559386278,0.6562457661146182,0.21541973575099946
imueclt,United Kingdom,2018,0.8472698275355306,0.19679226855784882,0.4290313877890406,0.45191436035043514,0.6370070578023275,0.24655710018784677
imueclt,United Kingdom,2020,0.8535645187237817,0.328926957869345,0.39938168498503884,0.4494265143140275,0.6892942763123788,0.09498035918571575
imueclt,United Kingdom,2022,0.8502617799853547,0.2969429703054868,0.41075124855703804,0.45833371805193457,0.6257179235640866,0.18822829111441472
imueclt,Greece,2002,0.809498961274618,0.33563782478744975,0.3909533322605438,0.4609935138082573,0.5739059754567959,0.20886371582620764
imueclt,Greece,2008,0.805832358919367,0.3608755653493032,0.38321076576548146,0.4396796910466765,0.6222032415956561,0.0896416519015685
imueclt,Greece,2010,0.8270180093781581,0.4084157601285295,0.3590265726964059,0.4520436060685946,0.6361985572159803,0.08746167469030629
imueclt,Greece,2012,NA,NA,NA,NA,NA,NA
imueclt,Greece,2014,NA,NA,NA,NA,NA,NA
imueclt,Greece,2016,NA,NA,NA,NA,NA,NA
imueclt,Greece,2018,NA,NA,NA,NA,NA,NA
imueclt,Greece,2020,0.7929563137758343,0.21928878046622222,0.346572685588042,0.3975839804688526,0.6936693955557549,0.06535519579706474
imueclt,Greece,2022,0.8165193352869176,0.23890668062119566,0.3321486796522996,0.41044309731130274,0.6661740105625374,0.09069628947145641
imueclt,Hungary,2002,0.6675226273268838,0.07249929314686875,0.33429412592659447,0.43140783384937387,0.6565248318946837,0.34326128328428607
imueclt,Hungary,2008,0.7686835028944052,0.0794570827705682,0.3812820236436487,0.432190414749965,0.6363544551389888,0.2901204012250295
imueclt,Hungary,2010,0.7394781312217394,0.025722313251853104,0.3397607850293349,0.4211344841162298,0.6649568353915941,0.3033993535711393
imueclt,Hungary,2012,0.6879415547843732,0.004649351362266074,0.3000917932942204,0.40965255910589476,0.691152768856774,0.17957046317426398
imueclt,Hungary,2014,0.7259548046682296,0.11818801719948785,0.3290970393421611,0.3898664031965655,0.7668905175012886,0.10802559292874632
imueclt,Hungary,2016,0.8113426151027483,0.33663014673838465,0.39332668139387156,0.3981302686462248,0.6849436699596785,0.03443174954023045
imueclt,Hungary,2018,0.7855729165534517,0.2671363537369145,0.3635668940505939,0.3931696081722409,0.6839872939797644,0.08056914223456768
imueclt,Hungary,2020,0.7337911575871379,0.20939856812321908,0.33998214525817816,0.4068201930560644,0.6812530937887932,0.11653888667575903
imueclt,Hungary,2022,0.8074261624054733,0.28251205529414686,0.39236462105942294,0.41628520058248225,0.6977995766101843,0.09431165960794163
imueclt,Ireland,2002,0.7612046883742701,0.0677425021689471,0.3586649406849528,0.4560091441764799,0.6214125674185166,0.40259059828086585
imueclt,Ireland,2008,0.8367156774284086,0.012566677104465108,0.36169847122052357,0.44337622684876926,0.6680666052720303,0.2577483058250032
imueclt,Ireland,2010,0.8037936526570463,0.08758834961581813,0.3760308804754753,0.45612645058913526,0.6591742827691763,0.416641830424596
imueclt,Ireland,2012,0.8008247836602079,0.04287863156544223,0.3816805070391618,0.43367855427057533,0.6457062387418916,0.2562728484870871
imueclt,Ireland,2014,0.7831509511143949,0.059441369879567496,0.35658853162863524,0.42180720619305306,0.6898824574093991,0.21357282146694956
imueclt,Ireland,2016,0.8289666369368405,0.047401926736367984,0.3582317128526284,0.4279171625527356,0.7116579960980722,0.11815836849244717
imueclt,Ireland,2018,0.8413841387838565,0.09448999497794795,0.36322975537846464,0.44928676546384505,0.6664274582910692,0.145705431326111
imueclt,Ireland,2020,0.8783641842928076,0.18061722599347763,0.3697490997482534,0.46995260551339624,0.6354310170652794,0.16200396342074122
imueclt,Ireland,2022,0.8640386152757098,0.11089183961625348,0.3984811680211301,0.4464313870001734,0.6824898317311936,0.12271484588327806
